"label","year","month","day","region","island","side","id_reef","reef","reef_joined","protection_status","latitude","longitude","habitat","transect","area","phylum","taxa1","taxa2","taxa3","family","trophic_group","trophic_level","functional_groups","a_ord","b_pen","species","quantity","size","biomass"
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.6,"pisci-invertivores",0.0109,3.182,"Hypoplectrus aberrans",2,10,0.0055
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.6,"pisci-invertivores",0.0109,3.182,"Hypoplectrus aberrans",2,12,0.0099
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.6,"pisci-invertivores",0.0109,3.182,"Hypoplectrus aberrans",1,9,0.002
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.6,"pisci-invertivores",0.0109,3.182,"Hypoplectrus aberrans",1,8,0.0014
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.51,"pisci-invertivores",0.0109,3.182,"Hypoplectrus gemma",1,9,0.002
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.51,"pisci-invertivores",0.0109,3.182,"Hypoplectrus gemma",1,7,9e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.51,"pisci-invertivores",0.0109,3.182,"Hypoplectrus gemma",2,8,0.0027
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.51,"pisci-invertivores",0.0109,3.182,"Hypoplectrus gemma",1,6,5e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.51,"pisci-invertivores",0.0109,3.182,"Hypoplectrus guttavarius",1,10,0.0028
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Monacanthidae","Carnivore",2.8,"micro-invertivores",0.0022,3,"Aluterus scriptus",1,40,0.0235
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Monacanthidae","Carnivore",2.8,"micro-invertivores",0.0022,3,"Aluterus scriptus",1,25,0.0057
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Monacanthidae","Carnivore",2.8,"micro-invertivores",0.0022,3,"Aluterus scriptus",1,40,0.0235
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Monacanthidae","Carnivore",2.8,"micro-invertivores",0.0022,3,"Aluterus scriptus",1,35,0.0157
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Monacanthidae","Carnivore",2.8,"micro-invertivores",0.0022,3,"Aluterus scriptus",1,40,0.0235
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.51,"pisci-invertivores",0.0109,3.182,"Hypoplectrus indigo",1,8,0.0014
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.97,"pisci-invertivores",0.0109,3.182,"Hypoplectrus unicolor",1,9,0.002
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.97,"pisci-invertivores",0.0109,3.182,"Hypoplectrus unicolor",1,14,0.0081
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.97,"pisci-invertivores",0.0109,3.182,"Hypoplectrus unicolor",1,8,0.0014
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,12,0.0029
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",8,1,0
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,12,0.0029
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,12,0.0029
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,8,8e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,8,8e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,12,0.0029
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,12,0.0029
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,10,0.0016
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Carnivore",3.65,"pisci-invertivores",0.009,3.04,"Hypoplectrus puella",1,12,0.0029
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Kyphosidae","Herbivore",2,"browsers",0.0174,3.079,"Kyphosus sectatrix",1,40,0.2484
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Kyphosidae","Herbivore",2,"browsers",0.0174,3.079,"Kyphosus sectatrix",1,40,0.2484
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Kyphosidae","Herbivore",2,"browsers",0.0174,3.079,"Kyphosus sectatrix",5,30,0.5122
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labridae","Piscivore",4.17,"piscivores",0.0203,2.988,"Lachnolaimus maximus",1,16,0.0134
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Ostraciidae","Carnivore",3.17,"micro-invertivores",0.0295,3,"Lactophrys bicaudalis",1,30,0.1328
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Ostraciidae","Carnivore",3.25,"micro-invertivores",0.309,2.23,"Lactophyrs triqueter",1,14,0.0185
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Ostraciidae","Carnivore",3.25,"micro-invertivores",0.309,2.23,"Lactophyrs triqueter",1,20,0.041
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Ostraciidae","Carnivore",3.25,"micro-invertivores",0.309,2.23,"Lactophyrs triqueter",1,16,0.0249
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.25,"piscivores",0.0194,2.978,"Lutjanus apodus",1,40,0.1908
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.25,"piscivores",0.0194,2.978,"Lutjanus apodus",1,25,0.0471
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.25,"piscivores",0.0194,2.978,"Lutjanus apodus",2,16,0.0249
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.23,"piscivores",0.036,2.893,"Lutjanus griseus",1,20,0.0348
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.23,"piscivores",0.036,2.893,"Lutjanus griseus",1,30,0.1126
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.23,"piscivores",0.036,2.893,"Lutjanus griseus",1,30,0.1126
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.23,"piscivores",0.036,2.893,"Lutjanus griseus",1,20,0.0348
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.23,"piscivores",0.036,2.893,"Lutjanus griseus",20,1,1e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.23,"piscivores",0.036,2.893,"Lutjanus griseus",1,20,0.0348
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.33,"piscivores",0.0428,2.719,"Lutjanus mahogoni",1,35,0.1126
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.33,"piscivores",0.0428,2.719,"Lutjanus mahogoni",1,20,0.0246
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Lutjanidae","Piscivore",4.33,"piscivores",0.0428,2.719,"Lutjanus mahogoni",25,2,0.0012
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.59,"macro-invertivores",0.0144,2.58,"Anisotremus virginicus",1,22,0.007
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.59,"macro-invertivores",0.0144,2.58,"Anisotremus virginicus",1,25,0.0097
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.59,"macro-invertivores",0.0144,2.58,"Anisotremus virginicus",1,20,0.0055
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Malacanthidae","Carnivore",3.71,"Macro-invertivores",0.0047,3.147,"Malacanthus plumieri",1,35,0.0566
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",1,5,2e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",2,5,4e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",7,4,7e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",2,6,6e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",1,5,2e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",1,5,2e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",1,4,1e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",2,4,2e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",1,5,2e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",2,6,6e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",1,6,3e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Labrisomidae","Carnivore",3.5,"browsers",0.00891,3,"Malacoctenus triangulatus",2,4,2e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,22,0.042
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",10,20,0.3215
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,16,0.0172
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",4,25,0.2402
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",4,30,0.4002
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,14,0.0118
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,28,0.165
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,26,0.067
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",12,14,0.1421
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,22,0.042
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,22,0.042
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,30,0.2001
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",3,18,0.0718
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,30,0.1001
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",3,15,0.0431
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,16,0.0172
